session_id,date_time,source_ip,source_port,destination_ip,destination_port,bytes,packages_count
4445295908207689.5,2022-04-20 15:27:50.850,10.253.204.59,3000,10.116.154.42,60975,68,3
4445295908207689.5,2022-04-20 15:28:02.237,10.253.204.59,3000,10.116.154.42,60986,88,4
4445295908207689.5,2022-04-20 15:28:02.306,10.253.204.59,3000,10.116.154.42,60987,88,4
4445295908207689.5,2022-04-20 15:28:45.954,10.253.204.59,3000,10.116.154.42,61000,88,4
4445295908207689.5,2022-04-20 15:28:46.012,10.253.204.59,3000,10.116.154.42,61001,88,4
4445295908207689.5,2022-04-20 15:28:50.924,10.253.204.59,3000,10.116.154.42,61003,88,4
4445295908207689.5,2022-04-20 15:28:50.994,10.253.204.59,3000,10.116.154.42,61004,88,4
4445295908207689.5,2022-04-20 15:29:50.971,10.253.204.59,3001,10.116.154.42,61033,217,3
4445295908207689.5,2022-04-20 15:29:51.053,10.253.204.59,3000,10.116.154.42,61034,88,4
4445295908207689.5,2022-04-20 15:29:51.112,10.253.204.59,3000,10.116.154.42,61035,88,4
4445295908207689.5,2022-04-20 15:30:02.366,10.253.204.59,3000,10.116.154.42,61043,68,3
4445295908207689.5,2022-04-20 15:30:03.423,10.253.204.59,3000,10.116.154.42,61044,88,4
4445295908207689.5,2022-04-20 15:30:45.946,10.253.204.59,3000,10.116.154.42,61056,88,4
4445295908207689.5,2022-04-20 15:30:45.993,10.253.204.59,3000,10.116.154.42,61057,88,4
4445295908207689.5,2022-04-20 15:30:51.171,10.253.204.59,3000,10.116.154.42,61059,313,4
4445295908207689.5,2022-04-20 15:31:05.829,10.253.204.59,3000,10.116.154.42,61068,68,3
4445295908207689.5,2022-04-20 15:31:31.043,10.253.204.59,3001,10.116.154.42,61033,40,2
4445295908207689.5,2022-04-20 15:31:39.014,10.253.204.59,3000,10.116.154.42,61068,4526,4
4445295908207689.5,2022-04-20 15:31:46.003,10.253.204.59,3001,10.116.154.42,61082,225,5
4445295908207689.5,2022-04-20 15:32:45.941,10.253.204.59,3000,10.116.154.42,61068,3145,6
4445295908207689.5,2022-04-20 15:34:45.326,10.253.204.59,3000,10.116.154.42,61068,40,2
4445295908207689.5,2022-04-20 15:34:45.935,10.253.204.59,3000,10.116.154.42,61148,88,4
4445295908207689.5,2022-04-20 15:34:45.994,10.253.204.59,3000,10.116.154.42,61149,88,4
4445295908207689.5,2022-04-20 15:34:46.042,10.253.204.59,3000,10.116.154.42,61150,88,4
4445295908207689.5,2022-04-20 15:34:46.090,10.253.204.59,3000,10.116.154.42,61151,88,4
4445295908207689.5,2022-04-20 15:36:02.222,10.253.204.59,3000,10.116.154.42,61182,88,4
4445295908207689.5,2022-04-20 15:36:45.932,10.253.204.59,3000,10.116.154.42,61197,88,4
4445295908207689.5,2022-04-20 15:36:45.979,10.253.204.59,3000,10.116.154.42,61198,88,4
4445295908207689.5,2022-04-20 15:37:22.112,10.253.204.59,3001,10.116.154.42,61212,225,5
4445295908207689.5,2022-04-20 15:38:14.246,10.253.204.59,3001,10.116.154.42,61212,189,2
4445295908207689.5,2022-04-20 15:38:45.929,10.253.204.59,3000,10.116.154.42,61248,88,4
4445295908207689.5,2022-04-20 15:38:45.997,10.253.204.59,3000,10.116.154.42,61249,88,4
4445295908207689.5,2022-04-20 15:39:54.285,10.253.204.59,3001,10.116.154.42,61212,40,2
4445295908207689.5,2022-04-20 15:40:45.928,10.253.204.59,3000,10.116.154.42,61297,7459,12
4445295908207689.5,2022-04-20 15:41:06.203,10.253.204.59,3001,10.116.154.42,61310,225,5
4445295908207689.5,2022-04-20 15:42:45.922,10.253.204.59,3000,10.116.154.42,61297,6618,7
4445295908207689.5,2022-04-20 15:42:46.299,10.253.204.59,3001,10.116.154.42,61310,40,2
4445295908207689.5,2022-04-20 15:42:58.286,10.253.204.59,3001,10.116.154.42,61362,225,5
4445295908207689.5,2022-04-20 15:44:38.407,10.253.204.59,3001,10.116.154.42,61362,40,2
4445295908207689.5,2022-04-20 15:44:45.919,10.253.204.59,3000,10.116.154.42,61297,5954,10
4445295908207689.5,2022-04-20 15:46:00.057,10.253.204.59,3000,10.116.154.42,61297,2971,5
4445295908207689.5,2022-04-20 15:46:19.275,10.253.204.59,3000,10.116.154.42,61297,3774,6
4445295908207689.5,2022-04-20 15:46:37.087,10.253.204.59,3001,10.116.154.42,61455,414,7
4445295908207689.5,2022-04-20 15:47:25.778,10.253.204.59,3000,10.116.154.42,61297,135,1
4445295908207689.5,2022-04-20 15:48:22.473,10.253.204.59,3001,10.116.154.42,61455,60,3
4445295908207689.5,2022-04-20 15:49:05.817,10.253.204.59,3000,10.116.154.42,61297,40,2
4445295908207689.5,2022-04-20 15:52:18.465,10.253.204.59,3001,10.116.154.42,61616,225,5
4445295908207689.5,2022-04-20 15:53:58.562,10.253.204.59,3001,10.116.154.42,61616,60,3
4445295908207689.5,2022-04-20 15:55:00.253,10.253.204.59,3001,10.116.154.42,61696,217,3
4445295908207689.5,2022-04-20 15:56:00.086,10.253.204.59,3000,10.116.154.42,61748,88,4
4445295908207689.5,2022-04-20 15:56:02.551,10.253.204.59,3001,10.116.154.42,61696,197,4
4445295908207689.5,2022-04-20 15:57:42.626,10.253.204.59,3001,10.116.154.42,61696,60,3
4445295908207689.5,2022-04-20 16:01:38.618,10.253.204.59,3001,10.116.154.42,61951,225,5
4445295908207689.5,2022-04-20 16:03:18.744,10.253.204.59,3001,10.116.154.42,61951,60,3
4445295908207689.5,2022-04-20 16:03:23.847,10.253.204.59,3001,10.116.154.42,62009,237,4
4452204880753147.0,2022-04-20 15:03:39.729,10.247.4.185,59140,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:03:58.169,10.247.4.185,59164,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:03:58.176,10.247.4.185,59165,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:04:03.450,10.247.4.185,59166,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:05:43.471,10.247.4.185,59166,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:05:58.175,10.247.4.185,59187,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:05:58.184,10.247.4.185,59188,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:06:00.270,10.247.4.185,59189,10.253.204.59,3000,241,4
4452204880753147.0,2022-04-20 15:06:00.278,10.247.4.185,59190,10.253.204.59,3000,241,4
4452204880753147.0,2022-04-20 15:07:35.745,10.247.4.185,59199,10.253.204.59,3001,288,4
4452204880753147.0,2022-04-20 15:07:58.167,10.247.4.185,59202,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:07:58.181,10.247.4.185,59203,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:09:15.789,10.247.4.185,59199,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:09:58.168,10.247.4.185,59212,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:09:58.176,10.247.4.185,59213,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:11:00.142,10.247.4.185,59224,10.253.204.59,3000,254,3
4452204880753147.0,2022-04-20 15:11:00.190,10.247.4.185,59225,10.253.204.59,3000,32,1
4452204880753147.0,2022-04-20 15:11:19.785,10.247.4.185,59233,10.253.204.59,3001,1281,5
4452204880753147.0,2022-04-20 15:11:58.164,10.247.4.185,59237,10.253.204.59,3000,254,3
4452204880753147.0,2022-04-20 15:11:58.173,10.247.4.185,59238,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:11:58.182,10.247.4.185,59239,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:11:58.189,10.247.4.185,59240,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:12:59.830,10.247.4.185,59233,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:13:10.504,10.247.4.185,59253,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:13:58.164,10.247.4.185,59267,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:13:58.172,10.247.4.185,59268,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:14:50.552,10.247.4.185,59253,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:15:58.171,10.247.4.185,59290,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:15:58.179,10.247.4.185,59291,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:16:01.015,10.247.4.185,59292,10.253.204.59,3000,241,4
4452204880753147.0,2022-04-20 15:16:01.023,10.247.4.185,59293,10.253.204.59,3000,241,4
4452204880753147.0,2022-04-20 15:16:55.808,10.247.4.185,59305,10.253.204.59,3001,450,5
4452204880753147.0,2022-04-20 15:17:58.164,10.247.4.185,59322,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:17:58.173,10.247.4.185,59323,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:18:35.843,10.247.4.185,59305,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:19:58.156,10.247.4.185,59351,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:19:58.164,10.247.4.185,59352,10.253.204.59,3000,274,4
4452204880753147.0,2022-04-20 15:20:25.203,10.247.4.185,59356,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:20:25.254,10.247.4.185,59357,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:21:00.119,10.247.4.185,59365,10.253.204.59,3000,52,2
4452204880753147.0,2022-04-20 15:21:25.300,10.247.4.185,59374,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:21:25.309,10.247.4.185,59375,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:21:58.153,10.247.4.185,59381,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:22:17.642,10.247.4.185,59387,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:22:25.330,10.247.4.185,59389,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:22:25.339,10.247.4.185,59390,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:23:00.234,10.247.4.185,59396,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:23:00.293,10.247.4.185,59397,10.253.204.59,3000,32,1
4452204880753147.0,2022-04-20 15:23:25.350,10.247.4.185,59435,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:23:57.648,10.247.4.185,59387,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:23:58.150,10.247.4.185,59442,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:23:58.158,10.247.4.185,59443,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:24:30.355,10.247.4.185,59466,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:24:30.364,10.247.4.185,59467,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:25:00.284,10.247.4.185,59480,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:25:03.293,10.247.4.185,59482,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:25:30.380,10.247.4.185,59486,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:25:30.388,10.247.4.185,59487,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:25:58.148,10.247.4.185,59494,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:25:58.157,10.247.4.185,59495,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:26:00.160,10.247.4.185,59500,10.253.204.59,3000,32,1
4452204880753147.0,2022-04-20 15:26:00.221,10.247.4.185,59501,10.253.204.59,3000,32,1
4452204880753147.0,2022-04-20 15:26:30.400,10.247.4.185,59506,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:26:30.409,10.247.4.185,59507,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:27:30.423,10.247.4.185,59524,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:27:30.431,10.247.4.185,59525,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:27:58.143,10.247.4.185,59531,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:27:58.152,10.247.4.185,59532,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:28:00.241,10.247.4.185,59533,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:28:00.256,10.247.4.185,59534,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:28:30.442,10.247.4.185,59541,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:29:35.447,10.247.4.185,59556,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:29:35.455,10.247.4.185,59557,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:29:58.136,10.247.4.185,59558,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:30:35.467,10.247.4.185,59561,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:30:35.476,10.247.4.185,59562,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:31:00.096,10.247.4.185,59564,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:31:02.125,10.247.4.185,59565,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:31:24.719,10.247.4.185,59568,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:31:35.485,10.247.4.185,59569,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:31:35.493,10.247.4.185,59570,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:31:58.142,10.247.4.185,59575,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:31:58.150,10.247.4.185,59576,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:32:35.504,10.247.4.185,59584,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:32:35.512,10.247.4.185,59585,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:33:02.165,10.247.4.185,59588,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:33:02.175,10.247.4.185,59589,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:33:04.739,10.247.4.185,59568,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:33:35.524,10.247.4.185,59603,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:33:35.532,10.247.4.185,59604,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:33:58.134,10.247.4.185,59609,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:33:58.142,10.247.4.185,59610,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:34:02.715,10.247.4.185,59613,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:34:02.724,10.247.4.185,59614,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:34:35.547,10.247.4.185,59619,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:34:35.555,10.247.4.185,59620,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:35:02.191,10.247.4.185,59628,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:35:02.199,10.247.4.185,59629,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:35:35.565,10.247.4.185,59636,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:35:35.573,10.247.4.185,59637,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:35:58.129,10.247.4.185,59640,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:35:58.137,10.247.4.185,59641,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:36:00.086,10.247.4.185,59642,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:36:04.096,10.247.4.185,59643,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:36:36.586,10.247.4.185,59649,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:36:36.594,10.247.4.185,59650,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:37:36.604,10.247.4.185,59657,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:37:36.612,10.247.4.185,59658,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:37:58.136,10.247.4.185,59661,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:37:58.144,10.247.4.185,59662,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:38:04.109,10.247.4.185,59663,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:38:04.118,10.247.4.185,59664,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:38:36.622,10.247.4.185,59667,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:38:36.651,10.247.4.185,59668,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:39:36.674,10.247.4.185,59675,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:39:36.683,10.247.4.185,59676,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:39:58.127,10.247.4.185,59688,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:39:58.134,10.247.4.185,59689,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:40:04.131,10.247.4.185,59690,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:40:04.140,10.247.4.185,59691,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:40:31.848,10.247.4.185,59694,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:40:36.692,10.247.4.185,59696,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:40:36.701,10.247.4.185,59697,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:41:00.090,10.247.4.185,59704,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:41:36.714,10.247.4.185,59708,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:41:36.721,10.247.4.185,59709,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:41:58.121,10.247.4.185,59710,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:41:58.130,10.247.4.185,59711,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:42:11.871,10.247.4.185,59694,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:42:36.733,10.247.4.185,59718,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:42:36.741,10.247.4.185,59719,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:43:05.097,10.247.4.185,59725,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:43:36.752,10.247.4.185,59734,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:43:36.760,10.247.4.185,59735,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:43:58.129,10.247.4.185,59736,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:44:36.773,10.247.4.185,59743,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:45:10.105,10.247.4.185,59752,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:45:41.775,10.247.4.185,59753,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:45:58.120,10.247.4.185,59755,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:46:04.108,10.247.4.185,59756,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:46:46.781,10.247.4.185,59761,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:46:46.790,10.247.4.185,59762,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:47:46.800,10.247.4.185,59771,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:47:46.808,10.247.4.185,59772,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:47:58.128,10.247.4.185,59773,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:47:58.136,10.247.4.185,59774,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:48:03.132,10.247.4.185,59776,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:48:03.140,10.247.4.185,59777,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:48:46.821,10.247.4.185,59798,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:48:46.829,10.247.4.185,59799,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:49:39.026,10.247.4.185,59807,10.253.204.59,3001,184,4
4452204880753147.0,2022-04-20 15:49:46.839,10.247.4.185,59808,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:49:46.848,10.247.4.185,59809,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:49:58.121,10.247.4.185,59810,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:50:03.120,10.247.4.185,59810,10.253.204.59,3000,40,2
4452204880753147.0,2022-04-20 15:50:03.155,10.247.4.185,59811,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:50:46.858,10.247.4.185,59819,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:50:46.867,10.247.4.185,59820,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:51:00.096,10.247.4.185,59825,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:51:03.128,10.247.4.185,59827,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:51:03.136,10.247.4.185,59828,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:51:19.046,10.247.4.185,59807,10.253.204.59,3001,40,2
4452204880753147.0,2022-04-20 15:51:46.877,10.247.4.185,59831,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:51:58.127,10.247.4.185,59833,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:51:58.136,10.247.4.185,59834,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:52:02.724,10.247.4.185,59838,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:52:02.733,10.247.4.185,59839,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:52:51.882,10.247.4.185,59842,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:53:00.184,10.247.4.185,59843,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:53:00.193,10.247.4.185,59844,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:53:56.887,10.247.4.185,59883,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:53:56.895,10.247.4.185,59884,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:53:58.120,10.247.4.185,59885,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:53:58.128,10.247.4.185,59886,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:54:56.905,10.247.4.185,59909,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:54:56.913,10.247.4.185,59910,10.253.204.59,3000,224,4
4452204880753147.0,2022-04-20 15:55:00.201,10.247.4.185,59911,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:55:00.217,10.247.4.185,59912,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:55:56.925,10.247.4.185,59922,10.253.204.59,3000,244,5
4452204880753147.0,2022-04-20 15:56:01.939,10.247.4.185,59923,10.253.204.59,3000,204,3
4452204880753147.0,2022-04-20 15:56:01.987,10.247.4.185,59924,10.253.204.59,3000,204,3
